id+AF8-dataset,total time
866,0.165315628051758
912,0.051691293716431
903,1.68638491630554
913,0.07572340965271
766,0.090315341949463
870,0.033682584762573
779,0.090842962265015
824,0.03739857673645
769,0.377400398254395
730,0.235447645187378
746,0.198747634887695
935,0.309944629669189
876,0.238867998123169
829,0.463271617889404
812,0.028350591659546
789,0.010935544967651
837,1.59574031829834
743,0.065138578414917
917,0.096193075180054
910,0.082034111022949
888,0.087726593017578
884,0.757933616638184
926,0.059818267822266
943,0.022205591201782
732,0.043809413909912
776,0.020320177078247
773,0.03093957901001
763,0.014064788818359
850,0.024246692657471
754,0.014477729797363
889,0.013453960418701
808,0.009764671325684
904,0.1557936668396
799,2.48182678222656
849,0.118720293045044
845,0.051061391830444
1012,0.041306972503662
1473,0.25216794013977
1044,98.6442878246307
1011,0.210165023803711
931,0.243973016738892
795,0.314199924468994
827,0.239556074142456
774,0.316201686859131
818,0.343243837356567
819,92.5850443840027
803,43.1327311992645
1075,0.192241191864014
735,62.3727748394012
761,64.4858546257019
796,0.241536855697632
150,2988.93873500824
987,1.93791365623474
351,28.2532830238342
983,2.97611284255981
890,4.71729803085327
900,1.98939919471741
906,4.96687316894531
907,1.43717861175537
908,1.36950731277466
909,1.30245327949524
1560,6.17820954322815
991,1.45031976699829
23499,1.36554670333862
825,0.646497011184692
853,1.39839363098145
778,1.42496347427368
1463,1.31544399261475
725,187.610418558121
833,126.31187915802
997,0.577211380004883
1121,1.26965403556824
463,1.30043768882751
745,1.28462386131287
1553,1.56006598472595
1554,1.34189629554749
1552,4.09729933738709
1549,2.36163687705994
1551,1.58241987228394
1555,2.00582575798035
1547,4.164669
756,1.27107548713684
951,0.307883501052856
947,0.862835645675659
950,0.843704223632813
949,0.651549577713013
1061,1.35448670387268
1059,1.33656024932861
748,1.28575277328491
724,2.58148312568665
728,20.620682477951
921,1.50158286094666
771,1.59529232978821
450,1.489990234375
1025,1.49013352394104
1014,1.99994659423828
461,0.154613
875,1.42537808418274
444,1.31254315376282
448,1.37645220756531
970,0.965517997741699
764,1.072065
765,1.089639
767,1.32989764213562
734,136.192962408066
1556,1.29316282272339
720,7.6976010799408
337,1.42015647888184
336,1.33880805969238
160,117.42321896553
159,109.673992395401
158,295.313681840897
157,306.94770026207
156,249.738343238831
1100,1.70402765274048
1444,1.89437389373779
1443,2.566292
1453,1.70006442070007
1452,1.86831140518188
1451,3.064033
1442,1.66972804069519
1113,90.0845286846161
149,delete
976,54.5965256234577
1446,1.63481378555298
1447,1.52885174751282
272,117.768030643463
271,241.079522848129
141,776.694260120392
268,230.919714450836
264,491.447755813599
130,3562.00333499908
261,225.360168218613
125,2872.71457004547
259,39.6046335697174
123,877.193951368332
254,640.584335803986
252,146.849821329117
250,657.399778842926
249,195.728264093399
74,1547.7703704834
72,1125.34640049934
146,323.940526485443
267,62.4216849803925
265,12.8783195018768
119,2.99232172966003
727,25.56834567867
